,uri,track_name,artist,explicit,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity,lyrics
48,spotify:track:2nC3QhMI9reBIOWutbU3Tj,Moral of the Story,Ashe,True,0.572,0.406,10.0,-8.624,0.0427,0.587,4.48e-06,0.102,0.265,119.812,74,"[Verse 1]So I never really knew youGod, I really tried toBlindsided, addictedThought we could really do thisBut really, I was foolishHindsight, it's obvious[Pre-Chorus]Talking with my lawyerShe said, ""Where’d you find this guy?""I said, ""Young people fall in loveWith the wrong people sometimes""[Chorus]Some mistakes get madeThat's alright, that's okayYou can think that you’re in loveWhen you're really just in painSome mistakes get madeThat's alright, that's okayIn the end, it's better for meThat's the moral of the story, babe[Post-Chorus](Oh-oh, oh-oh)(Oh-oh, oh-oh)"
50,spotify:track:5PjdC2gMATetx5xdnwGUu7,i wanna be your girlfriend,girl in red,False,0.541,0.382,7.0,-14.323,0.035,0.0215,0.000836,0.304,0.343,155.901,78,"[Verse 1]Oh, Hannah, I wanna feel you closeOh, Hannah, come lie with my bonesOh, Hannah, don't look awayOh, Hannah, just look at me the same[Chorus]I don't wanna be your friend, I wanna kiss your lips (Ooh-ooh-ooh-ooh-ooh)I wanna kiss you until I lose my breathI don't wanna be your friend, I wanna kiss your lips (Ooh-ooh-ooh-ooh-ooh)I wanna kiss you until I lose my breath[Post-Chorus]Oh Hannah, oh Hannah, oh Hannah, oh Hannah[Verse 2]Oh, Hannah, tell me something niceLike flowers and blue skiesOh, Hannah, I will follow you homeAlthough my lips are blue and I'm cold[Chorus]I don't wanna be your friend, I wanna kiss your lips (Ooh-ooh-ooh-ooh-ooh)I wanna kiss you until I lose my breath (Ooh-ooh-ooh-ooh-ooh)I don't wanna be your friend, I wanna kiss your lips (Ooh-ooh-ooh-ooh-ooh)I wanna kiss you until I lose my breath"
51,spotify:track:6U0FIYXCQ3TGrk4tFpLrEA,SUGAR,BROCKHAMPTON,True,0.453,0.538,1.0,-8.212,0.0638,0.449,0.0,0.19,0.516,122.973,72,"[Chorus: Ryan Beatty]Spendin' all my nights alone, waitin' for you to call meYou're the only one I want by my side when I fall asleepTell me what I'm waitin' for, tell me what I'm waitin' forI know it's hard but we need each otherKnow it's hard but we need each other[Verse 1: Dom McLennon]I move mountains on my own, don't need nobody helpChanged your mind when I changed my life, better start believin' in myselfAnd we all out lookin' for, lookin' for God so we never see it in ourselfShit, divine intervention move in stealthIt's hard to tell what the prayer compelledYou can find me dancin' in between the raindropsTryna find a way to make the pain stopOvertime, on the graveyardGot a nigga feeling brainwashedMy instability's trademarkCopy-written in all my decisionsThis is not supposed to be a way of livin'Turned my temple down into a prison, shit[Chorus: Ryan Beatty]Spendin' all my nights alone, waitin' for you to call meYou're the only one I want by my side when I fall asleepTell me what I'm waitin' for, tell me what I'm waitin' forI know it's hard but we need each otherKnow it's hard but we need each other"
54,spotify:track:3nKZknHg5Y5fPB3gow8ACG,Crystal Dolphin,Engelwood,False,0.558,0.776,9.0,-6.868,0.179,0.33,0.000445,0.41,0.247,128.064,59,[Intro]Hora dorufinDoru fanHora dorufin doru fan doru fon[Hook]Do do do do do doDo da do dooDo da doo doooooDodo do daDo da do doDo do do dooMmmDodo do doDo do doo doDo da do dooOhhDodo do dooDodo do dooDoo dooooo[Instrumental Breakdown][Bridge]Hora dorufinDoru fanHora dorufin doru fan doru fon
55,spotify:track:1FOINGDWa0dPgCpMabLT4Y,fast,Sueco,True,0.861,0.599,7.0,-7.814,0.217,0.182,0.00855,0.102,0.527,100.026,63,"[Intro]KenzDeanI'm at, I'm at Sueco's, bitch[Chorus]FastFour hundred on the dashFifty-five billsBuck fifty for the tax on the bagI don't really like to bragVetements socks when I'm steppin' out of SaksI'ma hit in the morning 'cause I'm whiskey dickin'Got my brother out in Cashville flippin' chickensFree bro from the can, I ain't talkin' whippitsBitch, I make beats and bad decisions[Verse 1]You at Sueco'sStop the bitchin'I ain't really fuckin' with you if you ain't with the visionFirst time she came through, pulled down my britchesI ain't spendin' no bread, but I'll pay her a visitI'm at LIV goin' up, but you can't get in itShe want a hit, I'm rollin' up, got that Popeye spinachTold me that I'm a child, told her, ""Quit the kiddin'""I'ma pass it to my rell, let him hit the kitten"
57,spotify:track:4cS2HQ6jK80vqdY9ofpztx,She Wolf,Shakira,False,0.865,0.69,7.0,-7.448,0.0443,0.285,0.0162,0.225,0.867,121.983,76,"[Intro]S.O.S, she's in disguiseS.O.S, she's in disguiseThere's a she wolf in disguiseComing out, coming out, coming out[Verse 1]A domesticated girl, that's all you ask of meDarling, it is no joke, this is lycanthropyThe moon's awake now, with eyes wide openMy body's craving, so feed the hungry[Pre-Chorus 1]I've been devoting myself to youMonday to Monday and Friday to FridayNot getting enough retributionOr decent incentives to keep me at itI'm starting to feel just a little abusedLike a coffee machine in an office (Uh)So I'm gonna go somewhere cozy to get me a loverAnd tell you about it[Chorus]There's a she-wolf in the closetOpen up and set it free (Ah-ooh)There's a she-wolf in your closetLet it out so it can breathe"
58,spotify:track:2alc8VZAzDgdAsL2QMk3hu,Skechers,DripReport,True,0.903,0.327,1.0,-9.727,0.0877,0.26,0.011,0.108,0.274,100.008,69,"[Intro]I tried to stop, but I can't stopI just can't stop thinking about herI don't know, all I remember was she wear the SkechersThe light-up ones[Chorus]Shawty bad with the Skechers onWanna hold your hand, make you my girlLight-up, light-up SkechersLight up, light up my worldShawty bad with the Skechers onWanna hold your hand, make you my girlLight-up, light-up SkechersLight up, light up my world[Verse]I like your SkechersYou like me, my Gucci shoesI'll buy you the purseOnly if you show me your boobsI like your Skechers, you like me tooBring your friends, all of us in the poolBad lil' bitch, all my drip make her droolBrand new whip, come and sit in the coupe (Hm)"
59,spotify:track:6llBOJ6HLHvlVnKeZqhXk8,Rumors,Jake Miller,False,0.883,0.712,1.0,-4.769,0.0465,0.134,0.0,0.106,0.825,120.022,58,"[Intro]Yeah, heh, rumors[Verse 1]Yeah, we the word up on the streetsThey talk, talk, talk 'bout you and meLet's start some rumors, rumorsAnd no, I don't know where they came fromBut I'm always down to make some, rumors, rumors[Refrain]Yeah, they saw me sneaking out your crib last night3 A.M. to catch a flightCaught me driving through your hoodPaparazzi got me goodWe like stars, yeah baby, they astronomersLook at everybody camping out with they binocularsAll up in the headlines, me and the wifeyBut let them gossip girl, Blake Lively[Pre-Chorus]I don't know where they're getting their newsBut I'm not mad if tonight it comes trueOoh, let's start some rumorsI'ma start some rumors with you (With you), with you"
60,spotify:track:127QTOFJsJQp5LbJbu3A1y,Toosie Slide,Drake,True,0.834,0.454,1.0,-9.75,0.201,0.321,6.15e-06,0.114,0.837,81.618,74,"[Pre-Chorus]Black leather glove, no sequinsBuckles on the jacket, it's Alyx shitNike crossbody, got a piece in itGot a dance, but it's really on some street shitI'ma show you how to get it[Chorus]It go right foot up, left foot, slideLeft foot up, right foot, slideBasically, I'm sayin' either way, we 'bout to slide, ayyCan't let this one slide, ayy[Post-Chorus]Don't you wanna dance with me? No?I could dance like Michael JacksonI could give you thug passionIt's a Thriller in the trap where we fromBaby, don't you wanna dance with me? No?I could dance like Michael JacksonI could give you satisfactionAnd you know we out here every day with itI'ma show you how to get it[Chorus]It go right foot up, left foot, slideLeft foot up, right foot, slideBasically, I'm sayin', either way, we 'bout to slide, ayyCan't let this one slide, ayy (Who's bad?)"
63,spotify:track:2Iq6HhIquO7JKr0KfTNLzU,My Type,Saint Motel,False,0.595,0.896,10.0,-2.951,0.047,0.0641,5.82e-05,0.0748,0.567,118.001,70,"[Verse 1]Ooh, ooh-ooh-ooh, ooh oohTake a look around the roomLove comes wearing disguisesHow to go about and choose?Break it down by shapes and sizesI'm a man who's got very specific taste[Chorus]You-you-you're just my typeOh, you got a pulse and you are breathingYou-you-you're just my typeOoh, I think it's time that we get leavingYou-you-you're just my type[Verse 2]When there's loving in the airDon't fight it, just keep breathingI can't help myself but stareDouble check for double meaningsI'm a man who's got very specific taste[Chorus]You-you-you're just my typeOh, you got a pulse and you are breathingYou-you-you're just my typeOoh, I think it's time that we get leavingYou-you-you're just my typeOoh, ooh-ooh-ooh, ooh ooh"
64,spotify:track:72Bz4ciRZPBcVSw0nrZDHi,Do It Again,Pia Mia,True,0.712,0.564,8.0,-6.527,0.047,0.0266,0.0,0.0874,0.411,95.95,73,"[Intro: Tyga]Yeah(Let me see)[Verse 1: Tyga]Ah, bye, baby, they ain't fly, babyLookin' at the whip frame, that's a nice 'CedesUsed to throw it to me like Tom BradyWith the long blonde hair, that's Marcia BradyI'm all about your Lately Chelsea high Handler, handle herGot your legs racin' hard on vacationUh, no exaggeration, said you amazin'Movin' too fast, can't pace it, ah[Verse 2: Pia Mia]Hey, boy, when I first met youThought it was special, I told you thatHey boy, up at Two Lover’s PointWhen I kissed you, I meant it, oh[Pre-Chorus: Pia Mia, Tyga]I wanna go back, ooh (I wanna go)I wanna go back, ooh (But if you wanna go)Can we go back? Can we take it back? (I'll make it happen though)Boy, can we go back? (Let's do it soon, boo)"
65,spotify:track:4s0hDz7zGgZUav9EvzyLsB,LMK,Lil Xxel,False,0.748,0.457,6.0,-7.56,0.0465,0.0292,0.000294,0.444,0.464,123.035,61,"[Intro]Lately, I've been missin' youBut I know everything's gonna be alrightThoughts of me kissin' youThat would all lead up to the times we'd fightWanna know what's up with youEver since you left, you been out of sightGirl, I wanna know the truthJust so I could tell you what's on my mind[Verse 1]What's up? I've been callin' youIt seems like I can't get to youThought I was good, yet I'm feelin' blueFeels like I'm alone in this game for two, yeahTell me what you wanna doLive your life, no stoppin' youWhen you're up late nights who ya talkin' to?Let me know, I'm so confused[Pre-Drop]Oh, what you want?Let me know, and I'll stopOoh, so confusedOver you, yes, it's true"
66,spotify:track:7AzlLxHn24DxjgQX73F9fU,No Idea,Don Toliver,False,0.652,0.631,6.0,-5.718,0.0893,0.524,0.000579,0.165,0.35,127.998,82,"[Verse 1]I know, I know, I know that you're drunk (Yeah)Tell me what you want after this club (Oh-oh)You know I get nasty (Know I get nasty)Uber ride to my house, called a taxi (Uber ride to my house, yeah)[Refrain]I'm picky with my women, I'm decidin' (Oh)Call me to your crib and I'ma slide in (Yeah)I'm picky with my women, I'm decidin' (Oh)Call me to your crib and I'ma slide in (Call me to your crib and I'ma)[Chorus]First things first, let me get that introduction (Let me get that introduction)We on a long road to self-destruction (Self-destruction)You were so in love, you weren't gon' tell me nothin' (You were so in love)Let me get this clear (Uh-huh), 'cause I had no idea (Yeah, yeah, yeah)[Post-Chorus]Feelin' like I did too much (Much)I'm feelin' like I did too much (Much)Well, let's get naughtier (Naughtier)Yeah, I need all of ya (All of ya)I'm feelin' like I did too much (Much)I'm feeling like I did too much (Much)Yeah, let's party, ya (Party, ya)Yeah, I need all of ya (All of ya)"
67,spotify:track:1VJwtWR6z7SpZRwipI12be,Candy,Doja Cat,True,0.689,0.516,8.0,-5.857,0.0444,0.513,0.0,0.163,0.209,124.876,73,"[Verse 1]I can name a couple ways, baby, this shit might goYou just might forget that this was what you're gettin' high forMen that like to do the things to remain that guy whoNeed someone who's sweet and not gon' shoot to make that high note[Pre-Chorus]And it's such a typical thingRunnin' over billion men whoOnly deal with difficult thingsYou gon' need a billion hands, ooh[Chorus]She's just like candy, she's so sweetBut you know that it ain't real cherry, know that it ain't real cherryShe's just like candy (Candy), she's so sweet (She's so sweet)But you know that it ain't real, know that it ain't real[Verse 2]I can be your sugar when you're fiendin' for that sweet spotPut me in your mouth, baby, and eat it 'til your teeth rotI can be your cherry, apple, pecan, or your key limeBaby I got everything and so much more than she's got[Pre-Chorus]And it's such a typical thingRunnin' over billion men whoOnly deal with difficult thingsYou gon' need a billion hands, ooh"
68,spotify:track:5OxveXfvga2t0se21d96Ow,Bored In The House,Tyga,True,0.928,0.372,1.0,-10.393,0.321,0.0202,9.6e-06,0.0948,0.732,112.458,50,"[Chorus: Curtis Roach]Okay, I'm bored in the house and I’m in the house bored (Bored)Bored in the house and I'm in the house bored (Bored)Bored than a motherfucker, in the house boredAnd I'm bored than a motherfucker, in the house boredBored in the house, bored in the house, bored (Bored)Bored in the house, bored in the house, bored (Bored)I’m bored than a motherfucker, in the house boredAnd I'm bored than a motherfucker, in the house bored (Ayy)[Post-Chorus: Curtis Roach]I'm bored, bored, bored, bored, bored, bored, bored, boredI'm bored, bored, bored, bored, bored, bored, bored, bored, ayy[Verse 1: Tyga]Ayy, I need me a thick chick (Yeah)Sittin' on the couch and I'm going through my Netflix (Yeah)Bored than a motherfucker, I ain't even doin' shitTell her pull up, make it shake like Nesquik (Woo)Neck frozen with nowhere to go, bitch (No)Pop in COD on the PS4 (Yeah)Tell the bitch chill like refrigerator doorsWe can heat up some ramen, can’t go to the store, haha (Hah)Can’t even go on tour (No)Nigga so bored, I am losing my mind (Mind)All these girls, tell 'em one at a time (Time)Nigga still hatin’, tell 'em catch me outside ('Side)I'm finito (Finito)At home like Depot, ayy (Depot)She gon’ suck it like mosquito, ayy ('Squito)I ain't lyin', she a Leo (Leo)Ayy, married to the money, dressed in tuxedos (Yeah)I control your mind like I'm Magneto (Beam)Got my Vans on and they look like sneakers (Yeah)Explore like Dora, on the hunt like Easter"
69,spotify:track:2W4yABdLc4Jnds67Poi5Nl,Yellow Hearts,Ant Saunders,False,0.866,0.438,7.0,-8.943,0.0719,0.177,0.0,0.0743,0.695,129.039,65,"[Chorus]She put my name with yellow heartsHer favorite color, like the starsI didn't listen very hardWhen she told me she was crazy from the startShe put my name with yellow hearts (Yeah, she did)I said she was a work of art (Work of art)I didn't listen very hard (Very hard, no, no)When she told me she was crazy from the start[Verse 1]I drive down open roads so slowHere comes a train, I'll let it goAin't got nobody on my phoneDon't like being all alone (Don't like being all alone)Not good at keeping with the trends (No, no)Too good at welcoming amendsIt's been a while since I've heard her sayThat we were more than friends (Oh)Oh, I, I-I-I, know a lot is going onBut girl, please tell meAnd I'll let you beAre you still with me or not?[Chorus]She put my name with yellow heartsHer favorite color, like the starsI didn't listen very hardWhen she told me she was crazy from the startShe put my name with yellow hearts (Yeah, she did)I said she was a work of art (Work of art)I didn't listen very hard (Very hard, no, no)When she told me she was crazy from the start"
