,uri,track_name,artist,explicit,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity,lyrics
271,spotify:track:4T2zre0jqstNJ5Gt0WG9lz,Not My Responsibility,Billie Eilish,False,0.435,0.104,6.0,-22.39,0.0445,0.973,0.33,0.119,0.162,120.484,80,"[Spoken]Do you know me?Really know me?You have opinions about my opinionsAbout my musicAbout my clothesAbout my bodySome people hate what I wearSome people praise itSome people use it to shame othersSome people use it to shame meBut I feel you watchingAlwaysAnd nothing I do goes unseenSo while I feel your stares, your disapproval or your sigh of reliefIf I lived by them, I'd never be able to moveWould you like me to be smaller, weaker, softer, taller?Would you like me to be quiet?Do my shoulders provoke you? Does my chest?Am I my stomach? My hips?The body I was born withIs it not what you wanted?If I wear what is comfortable, I am not a womanIf I shed the layers, I'm a slutThough you've never seen my body, you still judge itAnd judge me for itWhy?We make assumptions about people based on their sizeWe decide who they areWe decide what they're worthIf I wear more, if I wear lessWho decides what that makes me? What that means?Is my value based only on your perception?Or is your opinion of me not my responsibility?"
276,spotify:track:4C6Uex2ILwJi9sZXRdmqXp,Super Freaky Girl,Nicki Minaj,True,0.699,0.399,0.0,-12.918,0.0545,0.00687,0.0253,0.372,0.486,136.994,48,"[Intro: Rick James & Nicki Minaj]She's alrightThat girl’s alright with me, yeahAyo (Hey, hey, hey, hey)[Pre-Chorus: Nicki Minaj]I can lick it, I can ride it while you slippin' and slidin'I can do all them little tricks and keep the dick up inside itYou can smack it, you can grip it, you can go down and kiss itAnd every time he leave me ’lone, he always tell me he miss it[Chorus: Nicki Minaj & Rick James]He want a F-R-E-A-K (Freaky girl)F-R-E-A-K (Freaky girl)A-K, A-K, A-KE-A-K (Freaky girl)F-R-E-A-K (Freaky girl)[Verse 1: Nicki Minaj]One thing about me, I'm the baddest aliveHe know the prettiest bitch didn't come until I arriveI don't let bitches get to me, I fuck they man if they tryI got a princess face, a killer body, samurai mindThey can't be Nicki, they so stupid, I just laugh when they tryA thong bikini up my ass, I think I'll go for a diveHis ex-bitch went up against me, but she didn't surviveOn applications I write ""pressure"" 'cause that’s what I apply (Brr)P-P-P-Pressure applied, can’t fuck a regular guyWetter than umbrellas and stickier than apple pie"
277,spotify:track:4yzCXVdOKzt87w4bRItgNx,Hugh Hefner,ppcocaine,True,0.768,0.852,4.0,-6.215,0.038,0.214,7.36e-05,0.0723,0.867,128.373,83,"[Intro](Spain what you doin'?)Hey, reporting live (Live)It's Trap Bunnie Bubbles[Verse 1]I wanna live in a mansion (Big house)Playboy bunny, what's happenin?' (Hugh Hefner)Pedal to the medal, I'm gassin' (Vroom)Diamonds on my neck and they dancin' (Ah)Bad lil' baby, what's crackin'? (What's crackin'?)Eat my pussy out, 'til I'm spazzin' (Shake it)Got a nasty lil' ho but she classy (Classy)And she naked in the club, yeah, she flashin' (Titties)[Chorus]Don't know me yet but you want toGot the Playboy tat and I'm on, too (On too)Steady breakin' hearts, what you gon' do?Tryna test these hoes like grade school (Test)Don't be mad, I'on want you (Don't want you)Got you kissin' on my neck and my thighs, too (Uh)I said, don't be mad, I'on want youThings won't work with a girl like you (Like you)[Verse 2]R.I.P to you bitchеs, wanna be meNo, you not friends, you all arе my enemiesTalkin' all shit, tryna make fun of mePlayin' my shit, well, now you look up to meSuck on my dick and kiss on my pretty feet (Kiss)Know it's a bop as soon as I hit the beatYou are my trick, my pussy might be the treat (Treat)My shit is good, trust me, it's hella sweet"
279,spotify:track:5Qnrgqy1pAm9GyNQOgyVFz,Fourth of July,Sufjan Stevens,False,0.86,0.543,0.0,-13.928,0.143,0.252,0.0,0.33,0.929,132.996,52,"[Verse 1]The evil, it spread like a fever aheadIt was night when you died, my fireflyWhat could I have said to raise you from the dead?Oh, could I be the sky on the Fourth of July?[Chorus 1]""Well, you do enough talkMy little hawk, why do you cry?Tell me, what did you learn from the Tillamook burn?Or the Fourth of July?We're all gonna die""[Verse 2]Sitting at the bed with the halo at your headWas it all a disguise, like junior high?Where everything was fiction, future, and predictionNow, where am I? My fading supply[Chorus 2]""Did you get enough love, my little dove?Why do you cry?And I'm sorry I left, but it was for the bestThough it never felt rightMy little Versailles"""
280,spotify:track:4woTEX1wYOTGDqNXuavlRC,Superman,Eminem,True,0.681,0.236,2.0,-8.297,0.0322,0.554,0.0,0.157,0.256,116.953,60,"[Intro: Eminem & Dina Rae]Mhmmm *inhales*You high, baby?Yeah, hahahahaYeah?Talk to meYou want me to tell you something?Uh-huhI know what you wanna hear[Refrain: Eminem & Dina Rae]'Cause I know you want me, baby, I think I want you tooI think I love you, baby, I think I love you too (Oh-ooh)I'm here to save you, girl, come be in Shady's world (Ooh-ooh, ooh)I wanna grow together, let's let our love unfurlYou know you want me, baby, you know I want you tooThey call me Superman, I'm here to rescue youI wanna save you, girl, come be in Shady's world (Ooh-ooh)Oh boy, you drive me crazy, bitch, you make me hurl[Verse 1: Eminem]They call me SupermanLeap tall hoes in a single boundI'm single now: got no ring on this finger nowI'd never let another chick bring me downIn a relationship; save it, bitch!Babysit? You make me sickSuperman ain't savin' shitGirl, you can jump on Shady's dickStraight from the hip, cut to the chaseI tell a muhfuckin' slut to her facePlay no games, say no namesEver since I broke up with what's-her-faceI'm a different man, kiss my assKiss my lips? Bitch, why ask?Kiss my dick, get my cash?I'd rather have you whip my assDon't put out? I'll put you outWon't get out? I'll push you outPuss blew out, poppin' shitWouldn't piss on fire to put you outAm I too nice? Buy you ice?Bitch, if you died, wouldn't buy you lifeWhat, you tryin' to be my new wife?What, you Mariah? Fly through twice"
281,spotify:track:0TZejo18HlJ86OrWNsXKnw,Mrs Magic,Strawberry Guy,False,0.495,0.894,2.0,-4.814,0.0441,0.00453,0.000596,0.103,0.213,126.03,68,"[Verse 1]Mrs. Magic to and froPlease give me one last showLoosen my mind from withinBefore it starts to wear and thin[Chorus}I don't knowI don't know what I'm doing hereI don't knowI don't know what I'm doing here[Verse 2]Mrs. Magic radioGive me one last chance to goTell you what lurks deep insideDeep inside my battered mind[Chorus}I don't knowI don't know what I'm doing hereI don't knowI don't know what I'm doing here[Bridge]Leaving me outsideNo, I can't get back inNo, I can't get back inLeaving me outsideNo, I can't get back inNo, I can't get back in, uhh"
283,spotify:track:1IT0WQk5J8NsaeII8ktdlZ,King For A Day,Pierce The Veil,True,0.571,0.544,6.0,-10.613,0.0299,0.453,0.00805,0.322,0.216,132.052,89,"[Verse 1: Vic Fuentes & Kellin Quinn]Dare me to jump off of this Jersey bridgeI bet you never had a Friday night like thisKeep it up, keep it up, let's raise our handsI take a look up at the sky, and I see redRed for the cancer, red for the wealthyRed for the drink that's mixed with suicideEverything red[Pre-Chorus: Kellin Quinn]Please won't you push me for the last time?Let's scream until there's nothing leftSo sick of playing, I don't want this anymoreThe thought of you's no fuckin' funYou want a martyr? I'll be oneBecause enough's enough, we're done[Chorus: Vic Fuentes]You told me, ""Think about it,"" well, I didNow I don't wanna feel a thing anymoreI'm tired of beggin' for the things that I wantI'm over sleepin' like a dog on the floor[Post-Chorus: Vic Fuentes]Yeah!"
288,spotify:track:28iWca1I2wjlrkfiMMP0aL,Love Story,Sarah Cothran,False,0.578,0.724,6.0,-7.02,0.0865,0.192,2.38e-05,0.235,0.465,169.827,67,"[Verse 1]We were both young when I first saw youI close my eyes, and the flashback startsI'm standing thereOn a balcony in summer airSee the lights, see the party, the ball gownsSee you make your way through the crowdAnd say, ""Hello""Little did I know[Pre-Chorus 1]That you were Romeo, you were throwing pebblesAnd my daddy said, ""Stay away from Juliet""And I was crying on the staircaseBegging you, ""Please don't go"", and I said[Chorus 1]Romeo, take me somewhere we can be aloneI'll be waiting, all therе's left to do is runYou'll be the princе and I'll be the princessIt's a love story, baby, just say[Verse 2]So I sneak out to the garden to see youWe keep quiet 'cause we're dead if they knewSo close your eyesEscape this town for a little whileOh-oh"
289,spotify:track:5VSCgNlSmTV2Yq5lB40Eaw,Love Me Again,John Newman,False,0.684,0.605,10.0,-8.678,0.0634,0.216,0.941,0.103,0.768,104.647,73,"[Verse 1]Know I've done wrongI left your heart tornIs that what devils do?Took you so lowWhere only fools goI shook the angel in you[Pre-Chorus]Now I'm rising from the groundRising up to youFilled with all the strength I foundThere's nothing I can't do[Chorus]I need to know now, know nowCan you love me again?I need to know now, know nowCan you love me again?I need to know now, know nowCan you love me again?I need to know now, know nowCan you love me again?Can you love me again?[Verse 2]It's unforgivableI stole and burnt your soulIs that what demons do?They rule the worst of meDestroy everythingThey bring down angels like you"
291,spotify:track:1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,d4vd,False,0.716,0.665,5.0,-5.874,0.0313,0.251,0.000186,0.254,0.5,87.557,66,"[Verse 1]I'm scared (Oh-oh-oh)It feels like you don't care (Ooh-ooh)Enlighten me, my dear  (Ooh-ooh-ooh)Why am I still here? Mm (Oh-oh)I don't mean to beComplacent with the decisions you madeBut why? Mm[Verse 2]In the back of my mindYou diedAnd I didn't even cryNo, not a single tearAnd I'm sick of waiting patientlyFor someone that won't even arrive[Bridge]Ooh-ooh-ooh-ooh-ooh-oh[Verse 3]In the back of my mindI killed youAnd I didn't even regret itI can't believe I said itBut it's trueI hate you"
292,spotify:track:2MLHyLy5z5l5YRp7momlgw,Island In The Sun,Weezer,False,0.839,0.753,11.0,-4.716,0.167,0.18,1.06e-06,0.156,0.755,121.992,53,[Intro]Hip hipHip hipHip hipHip hip[Verse 1]When you're on a holidayYou can't find the words to sayAll the things that come to youAnd I wanna feel it too[Chorus]On an island in the sunWe'll be playin' and havin' funAnd it makes me feel so fineI can't control my brain[Refrain]Hip hipHip hip[Verse 2]When you're on a golden seaYou don't need no memoryJust a place to call your ownAs we drift into the zone
293,spotify:track:2Iq6HhIquO7JKr0KfTNLzU,My Type,Saint Motel,False,0.759,0.903,8.0,-5.287,0.0785,0.343,0.0,0.121,0.878,154.825,68,"[Verse 1]Ooh, ooh-ooh-ooh, ooh oohTake a look around the roomLove comes wearing disguisesHow to go about and choose?Break it down by shapes and sizesI'm a man who's got very specific taste[Chorus]You-you-you're just my typeOh, you got a pulse and you are breathingYou-you-you're just my typeOoh, I think it's time that we get leavingYou-you-you're just my type[Verse 2]When there's loving in the airDon't fight it, just keep breathingI can't help myself but stareDouble check for double meaningsI'm a man who's got very specific taste[Chorus]You-you-you're just my typeOh, you got a pulse and you are breathingYou-you-you're just my typeOoh, I think it's time that we get leavingYou-you-you're just my typeOoh, ooh-ooh-ooh, ooh ooh"
295,spotify:track:6C0T7QMpmeDoDkke32Ctqb,Leaving Tonight,The Neighbourhood,False,0.614,0.693,1.0,-4.976,0.0535,0.0503,0.0,0.287,0.951,168.06,64,"[Verse 1]You fooled me from the start when you let me start to love youIt's like a bunch of broken picture framesBut, the photo still remains the sameI, and I, I thought it'd be easy to run, but my legs are broken[Chorus]All alone all we know Is haunting meMaking it harder to breathe, harder to breathe, ohI'm leaving tonight, I'm leaving tonight yeahI'm leaving tonight, yeah I'm leaving tonight, yeahI'm leaving tonight, I'll be home in the morning[Verse 2]I saw it from a far but my eyes have always fooled meIt looked to me like all the sidewalks started walkingI swear to God the voices wouldn't shut up, ohhAnd I, I figured it all to be love, but this isn't lovely[Chorus]All alone all we know Is haunting meMaking it harder to breathe, harder to breathe, ohI'm leaving tonight, I'm leaving tonight yeahI'm leaving tonight, yeah I'm leaving tonight, yeahI'm leaving tonight, I'll be home in the morningAll alone all we know Is haunting meMaking it harder to breathe, harder to breathe, ohI'm leaving tonight, I'm leaving tonight yeahI'm leaving tonight, yeah I'm leaving tonight, yeahI'm leaving tonight, I'll be home in the morning"
296,spotify:track:5ACZOGjT6I5He0pDZED56Z,Wannabe,why mona,False,0.494,0.649,8.0,-9.692,0.0648,0.0428,0.0122,0.107,0.0397,140.011,73,"[Intro]Yeah, I'll tell you what I want, what I really really wantSo tell me what you want, what you really really wantI'll tell you what I want, what I really really wantSo tell me what you want, what you really really wantI wanna, I wanna, I wanna, I wannaI really really really wanna zigazig ahI wanna, I wanna, I wanna, I wannaI really really really wanna zigazig ah[Verse 1]If you want my future forget my pastIf you wanna get with me better make it fastNow don't go wasting my precious timeGet your act together we could be just fine[Pre-Chorus]If you wanna be my lover, you gotta get with my friendsMake it last forever, friendship never endsIf you wanna be my lover, you have got to giveTaking is too easy, but that's the way it is[Chorus]Yeah, I'll tell you what I want, what I really really wantSo tell me what you want, what you really really wantI wanna, I wanna, I wanna, I wannaI really really really wanna zigazig ah"
